Invoice	Date	Item Name	Net Sales
	Mar 12, 2018	뚝배기불고기	10.88
	Mar 12, 2018	Cham Soju	12.95
	Mar 12, 2018	Canadian Pint	3.95
	Mar 12, 2018	찐만두	9.88
			37.66
416737			
	Mar 12, 2018	버섯순두부	21.76
			21.76
416683			
	Mar 12, 2018	coca-cola	1.95
			1.95
416701			
	Mar 12, 2018	Honey B Pint	4.95
	Mar 12, 2018	Canadian Pint	4.95
	Mar 12, 2018	매운닭갈비	33.88
			43.78
416740			
	Mar 12, 2018	Honey B Pint	3.95
	Mar 12, 2018	오삼 불고기	33.88
			37.83
416680			
	Mar 12, 2018	순대접시	10.88
	Mar 12, 2018	비빔밥	10.88
	Mar 12, 2018	오삼 불고기	33.88
			55.64
416709			
	Mar 12, 2018	갈비탕	12.88
	Mar 12, 2018	감자탕	39.88
			52.76
416692			
	Mar 12, 2018	따로국밥	10.88
	Mar 12, 2018	매운닭갈비	33.88
			44.76
416687			
	Mar 12, 2018	갈비탕	12.88
	Mar 12, 2018	매운닭갈비	33.88
			46.76
416686			
	Mar 12, 2018	갈비탕	25.76
			25.76
416695			
	Mar 12, 2018	따로국밥	10.88
	Mar 12, 2018	비빔냉면	10.88
	Mar 12, 2018	보쌈	24.88
			46.64
416674			
	Mar 12, 2018	돌솥비빔밥	12.88
	Mar 12, 2018	양념치킨	18.88
			31.76
416717			
	Mar 12, 2018	따로국밥	10.88
			10.88
416672			
	Mar 12, 2018	갈비탕	12.88
			12.88
416699			
	Mar 12, 2018	찐만두	9.88
	Mar 12, 2018	돌솥비빔밥	25.76
			35.64
416716			
	Mar 12, 2018	칼국수	10.88
	Mar 12, 2018	즉석불고기	29.88
	Mar 12, 2018	Juice	2.95
			43.71
416715			
	Mar 12, 2018	비빔냉면	10.88
			10.88
416728			
	Mar 12, 2018	감자탕	29.88
			29.88
416727			
	Mar 12, 2018	돌솥비빔밥	12.88
			12.88
416744			
	Mar 12, 2018	부대찌게	29.88
			29.88
416706			
	Mar 12, 2018	감자탕	29.88
			29.88
416694			
	Mar 12, 2018	감자탕	29.88
			29.88
416681			
	Mar 12, 2018	감자탕	29.88
			29.88
416777			
	Mar 13, 2018	갈비탕	25.76
	Mar 13, 2018	LA 갈비	19.88
			45.64
416768			
	Mar 13, 2018	갈비탕	12.88
			12.88
416748			
	Mar 13, 2018	따로국밥	21.76
			21.76
416759			
	Mar 13, 2018	군만두	9.88
	Mar 13, 2018	살고기당면	9.88
			19.76
416778			
	Mar 13, 2018	고등어구이	13.88
			13.88
416754			
	Mar 13, 2018	쫄면	10.88
			10.88
416776			
	Mar 13, 2018	군만두	9.88
			9.88
416803			
	Mar 13, 2018	군만두	9.88
	Mar 13, 2018	닭불고기	14.88
	Mar 13, 2018	불고기	14.88
			39.64
416788			
	Mar 13, 2018	따로국밥	10.88
			10.88
416766			
	Mar 13, 2018	떡볶이	26.88
			26.88
416751			
	Mar 13, 2018	즉석불고기	29.88
			29.88
416753			
	Mar 13, 2018	감자탕	39.88
			39.88
416765			
	Mar 13, 2018	비빔밥	10.88
			10.88
416827			
	Mar 13, 2018	돌솥비빔밥	12.88
	Mar 13, 2018	살고기국수	9.88
			22.76
416831			
	Mar 13, 2018	따로국밥	10.88
			10.88
416812			
	Mar 13, 2018	돌솥비빔밥	12.88
			12.88
416789			
	Mar 13, 2018	오징어불고기	14.88
	Mar 13, 2018	닭불고기	14.88
			29.76
416722			
	Mar 12, 2018	오삼 불고기	33.88
			33.88
416696			
	Mar 12, 2018	Open Item	15.00
			15.00
416732			
	Mar 12, 2018	매운닭갈비	33.88
			33.88
416736			
	Mar 12, 2018	매운닭갈비	33.88
			33.88
416770			
	Mar 13, 2018	LA 갈비	19.88
			19.88
420678			
	Apr 21, 2018	양념치킨	18.88
	Apr 21, 2018	김치순두부	10.88
	Apr 21, 2018	coca-cola	1.95
	Apr 21, 2018	LA 갈비	19.88
			51.59
420697			
	Apr 21, 2018	양념치킨	18.88
	Apr 21, 2018	잡채	18.88
	Apr 21, 2018	감자탕	39.88
	Apr 21, 2018	LA 갈비	19.88
			97.52
420660			
	Apr 21, 2018	양념치킨	18.88
	Apr 21, 2018	순대접시	16.88
	Apr 21, 2018	Open Item	2.00
	Apr 21, 2018	오삼 불고기	33.88
	Apr 21, 2018	LA 갈비	19.88
	Apr 21, 2018	고등어구이	13.88
			105.40
420616			
	Apr 21, 2018	양념치킨	18.88
	Apr 21, 2018	해물파전	19.88
	Apr 21, 2018	감자탕	29.88
			68.64
420650			
	Apr 21, 2018	갈비찜	38.88
	Apr 21, 2018	순대접시	10.88
			49.76
420657			
	Apr 21, 2018	갈비찜	38.88
	Apr 21, 2018	순대접시	10.88
	Apr 21, 2018	돼지불고기	14.88
			64.64
420726			
	Apr 21, 2018	양념치킨	18.88
	Apr 21, 2018	ChuUm ChuRum	25.90
			44.78
420737			
	Apr 21, 2018	양념치킨	18.88
			18.88
420653			
	Apr 21, 2018	순대접시	10.88
	Apr 21, 2018	보쌈	24.88
	Apr 21, 2018	살고기국수	9.88
			45.64
420655			
	Apr 21, 2018	순대접시	16.88
	Apr 21, 2018	부대찌게	29.88
			46.76
420627			
	Apr 21, 2018	순대접시	10.88
	Apr 21, 2018	불낙전골	34.88
			45.76
420625			
	Apr 21, 2018	순대접시	10.88
	Apr 21, 2018	뚝배기불고기	10.88
	Apr 21, 2018	된장순두부	10.88
	Apr 21, 2018	갈비탕	12.88
			45.52
420632			
	Apr 21, 2018	갈비찜	38.88
	Apr 21, 2018	Canadian Pitcher	15.95
	Apr 21, 2018	닭불고기	14.88
	Apr 21, 2018	LA 갈비	19.88
			89.59
420717			
	Apr 21, 2018	족발	26.88
			26.88
420723			
	Apr 21, 2018	보쌈	24.88
	Apr 21, 2018	ChuUm ChuRum	51.80
	Apr 21, 2018	된장순두부	10.88
	Apr 21, 2018	Canadian Pitcher	25.90
	Apr 21, 2018	coca-cola	1.95
	Apr 21, 2018	물냉면	10.88
	Apr 21, 2018	갈비탕	12.88
			139.17
420661			
	Apr 21, 2018	만두접시	15.20
	Apr 21, 2018	해물파전	16.89
	Apr 21, 2018	떡볶이	22.85
	Apr 21, 2018	감자탕	25.40
	Apr 21, 2018	매운닭갈비	28.80
	Apr 21, 2018	LA 갈비	16.90
			126.04
420718			
	Apr 21, 2018	보쌈	24.88
	Apr 21, 2018	감자탕	29.88
	Apr 21, 2018	coca-cola	1.95
	Apr 21, 2018	고등어구이	13.88
			70.59
420694			
	Apr 21, 2018	보쌈	24.88
	Apr 21, 2018	감자탕	39.88
	Apr 21, 2018	Open Item	1.00
	Apr 21, 2018	밥 Rice	4.00
			69.76
420662			
	Apr 21, 2018	보쌈	24.88
	Apr 21, 2018	떡볶이	26.88
	Apr 21, 2018	비빔밥	10.88
	Apr 21, 2018	Open Item	3.00
	Apr 21, 2018	돼지불고기	14.88
	Apr 21, 2018	오징어불고기	14.88
			95.40
420619			
	Apr 21, 2018	족발	26.88
	Apr 21, 2018	부대찌게	29.88
			56.76
420646			
	Apr 21, 2018	족발	26.88
	Apr 21, 2018	돌솥비빔밥	12.88
	Apr 21, 2018	해물순두부	10.88
	Apr 21, 2018	김치순두부	10.88
			61.52
420699			
	Apr 21, 2018	족발	26.88
			26.88
420704			
	Apr 21, 2018	족발	26.88
	Apr 21, 2018	해물파전	39.76
	Apr 21, 2018	잡채	37.76
	Apr 21, 2018	비빔밥	10.88
	Apr 21, 2018	감자탕	39.88
	Apr 21, 2018	Sprite	1.95
	Apr 21, 2018	해물순두부	10.88
	Apr 21, 2018	Honey B Pitcher	12.95
	Apr 21, 2018	떡만두국	10.88
	Apr 21, 2018	군만두	19.76
	Apr 21, 2018	물냉면	10.88
	Apr 21, 2018	칼국수	10.88
			233.34
420669			
	Apr 21, 2018	족발	26.88
			26.88
420659			
	Apr 21, 2018	족발	26.88
	Apr 21, 2018	잡채	18.88
	Apr 21, 2018	감자탕	29.88
	Apr 21, 2018	밥 Rice	2.00
			77.64
420658			
	Apr 21, 2018	족발	26.88
	Apr 21, 2018	감자탕	29.88
	Apr 21, 2018	coca-cola	1.95
			58.71
420665			
	Apr 21, 2018	해물파전	19.88
	Apr 21, 2018	떡볶이	26.88
	Apr 21, 2018	7-up	1.95
			48.71
420667			
	Apr 21, 2018	해물파전	19.88
	Apr 21, 2018	잡채	18.88
	Apr 21, 2018	감자탕	39.88
	Apr 21, 2018	Sul Joong Mae	17.95
	Apr 21, 2018	Nestea	2.25
	Apr 21, 2018	군만두	9.88
	Apr 21, 2018	고등어구이	13.88
	Apr 21, 2018	LA 갈비	19.88
			142.48
420640			
	Apr 21, 2018	해물파전	19.88
	Apr 21, 2018	감자탕	29.88
			49.76
420621			
	Apr 21, 2018	해물파전	19.88
	Apr 21, 2018	돌솥비빔밥	12.88
	Apr 21, 2018	Sprite	1.95
	Apr 21, 2018	Juice	2.95
	Apr 21, 2018	해물순두부	10.88
	Apr 21, 2018	통갈비	31.88
	Apr 21, 2018	LA 갈비	19.88
			100.30
420636			
	Apr 21, 2018	해물파전	19.88
	Apr 21, 2018	떡볶이	26.88
	Apr 21, 2018	Nestea	9.00
	Apr 21, 2018	군만두	9.88
			65.64
420676			
	Apr 21, 2018	해물파전	19.88
	Apr 21, 2018	잡채	18.88
	Apr 21, 2018	오삼 불고기	33.88
	Apr 21, 2018	coca-cola	1.95
	Apr 21, 2018	Nestea	2.25
			76.84
420677			
	Apr 21, 2018	해물파전	19.88
	Apr 21, 2018	감자탕	29.88
			49.76
420711			
	Apr 21, 2018	해물파전	19.88
	Apr 21, 2018	감자탕	39.88
	Apr 21, 2018	밥 Rice	2.00
	Apr 21, 2018	Max 330ml	5.45
	Apr 21, 2018	Ginger Ale	1.95
			69.16
420688			
	Apr 21, 2018	해물파전	19.88
	Apr 21, 2018	해물순두부	10.88
	Apr 21, 2018	LA 갈비	19.88
			50.64
420684			
	Apr 21, 2018	해물파전	19.88
	Apr 21, 2018	해물순두부	10.88
	Apr 21, 2018	물냉면	10.88
			41.64
420683			
	Apr 21, 2018	해물파전	19.88
	Apr 21, 2018	잡채	18.88
	Apr 21, 2018	돌솥비빔밥	12.88
	Apr 21, 2018	감자탕	29.88
	Apr 21, 2018	불고기	14.88
			96.40
420611			
	Apr 21, 2018	해물파전	19.88
	Apr 21, 2018	돌솥비빔밥	12.88
	Apr 21, 2018	된장순두부	10.88
	Apr 21, 2018	비빔냉면	10.88
	Apr 21, 2018	LA 갈비	19.88
			74.40
420635			
	Apr 21, 2018	잡채	18.88
	Apr 21, 2018	감자탕	29.88
			48.76
420651			
	Apr 21, 2018	잡채	18.88
	Apr 21, 2018	밥 Rice	2.00
	Apr 21, 2018	닭불고기	14.88
			35.76
420608			
	Apr 21, 2018	잡채	18.88
	Apr 21, 2018	떡만두국	10.88
			29.76
420703			
	Apr 21, 2018	순대접시	5.44
	Apr 21, 2018	갈비탕	12.88
			18.32
420695			
	Apr 21, 2018	순대접시	5.44
	Apr 21, 2018	김치순두부	10.88
			16.32
420732			
	Apr 21, 2018	잡채	18.88
	Apr 21, 2018	살고기국수	9.88
	Apr 21, 2018	물냉면	10.88
	Apr 21, 2018	따로국밥	10.88
	Apr 21, 2018	닭불고기	14.88
			65.40
420642			
	Apr 21, 2018	보쌈	49.76
			49.76
420637			
	Apr 21, 2018	보쌈	24.88
	Apr 21, 2018	군만두	9.88
	Apr 21, 2018	갈비탕	12.88
	Apr 21, 2018	불고기	14.88
	Apr 21, 2018	오징어불고기	14.88
			77.40
420652			
	Apr 21, 2018	떡볶이	26.88
	Apr 21, 2018	닭불고기	14.88
			41.76
420647			
	Apr 21, 2018	떡볶이	26.88
	Apr 21, 2018	비빔밥	10.88
	Apr 21, 2018	Open Item	5.00
	Apr 21, 2018	군만두	9.88
			52.64
420639			
	Apr 21, 2018	부대찌게	29.88
			29.88
420690			
	Apr 21, 2018	떡볶이	26.88
			26.88
420666			
	Apr 21, 2018	떡볶이	26.88
	Apr 21, 2018	군만두	9.88
	Apr 21, 2018	돼지불고기	14.88
			51.64
420641			
	Apr 21, 2018	돌솥비빔밥	12.88
			12.88
420615			
	Apr 21, 2018	돌솥비빔밥	12.88
	Apr 21, 2018	LA 갈비	19.88
	Apr 21, 2018	물냉면	10.88
			43.64
420607			
	Apr 21, 2018	돌솥비빔밥	12.88
	Apr 21, 2018	매운닭갈비	33.88
			46.76
420609			
	Apr 21, 2018	돌솥비빔밥	12.88
	Apr 21, 2018	해물순두부	10.88
	Apr 21, 2018	군만두	9.88
			33.64
420643			
	Apr 21, 2018	돌솥비빔밥	12.88
	Apr 21, 2018	감자탕	29.88
	Apr 21, 2018	밥 Rice	2.00
	Apr 21, 2018	Cham Soju	14.95
	Apr 21, 2018	통갈비	31.88
			91.59
420689			
	Apr 21, 2018	돌솥비빔밥	12.88
	Apr 21, 2018	살고기당면	9.88
			22.76
420624			
	Apr 21, 2018	비빔밥	10.88
	Apr 21, 2018	해물순두부	10.88
			21.76
420673			
	Apr 21, 2018	돌솥비빔밥	12.88
	Apr 21, 2018	돼지불고기	14.88
			27.76
420654			
	Apr 21, 2018	돌솥비빔밥	12.88
	Apr 21, 2018	갈비탕	12.88
	Apr 21, 2018	물냉면	10.88
	Apr 21, 2018	LA 갈비	19.88
			56.52
420685			
	Apr 21, 2018	부대찌게	29.88
			29.88
420730			
	Apr 21, 2018	부대찌게	29.88
	Apr 21, 2018	Sprite	1.95
	Apr 21, 2018	Open Item	2.00
	Apr 21, 2018	LA 갈비	19.88
			53.71
420692			
	Apr 21, 2018	감자탕	29.88
	Apr 21, 2018	밥 Rice	2.00
			31.88
420675			
	Apr 21, 2018	감자탕	29.88
	Apr 21, 2018	닭불고기	14.88
			44.76
420698			
	Apr 21, 2018	감자탕	29.88
	Apr 21, 2018	밥 Rice	2.00
			31.88
420721			
	Apr 21, 2018	감자탕	29.88
	Apr 21, 2018	Canadian Pitcher	12.95
			42.83
420724			
	Apr 21, 2018	감자탕	29.88
			29.88
420712			
	Apr 21, 2018	감자탕	29.88
			29.88
420674			
	Apr 21, 2018	감자탕	39.88
	Apr 21, 2018	통갈비	31.88
			71.76
420671			
	Apr 21, 2018	감자탕	29.88
			29.88
420644			
	Apr 21, 2018	감자탕	29.88
	Apr 21, 2018	비빔냉면	10.88
			40.76
420656			
	Apr 21, 2018	감자탕	29.88
	Apr 21, 2018	LA 갈비	19.88
			49.76
420670			
	Apr 21, 2018	감자탕	29.88
			29.88
420664			
	Apr 21, 2018	감자탕	39.88
	Apr 21, 2018	Cham Soju	44.85
	Apr 21, 2018	닭불고기	14.88
	Apr 21, 2018	군만두	19.76
	Apr 21, 2018	LA 갈비	39.76
			159.13
420613			
	Apr 21, 2018	김치순두부	10.88
	Apr 21, 2018	해물순두부	10.88
			21.76
420620			
	Apr 21, 2018	김치순두부	10.88
	Apr 21, 2018	불고기	14.88
			25.76
420687			
	Apr 21, 2018	ChuUm ChuRum	14.95
	Apr 21, 2018	밥 Rice	4.00
			18.95
420634			
	Apr 21, 2018	매운닭갈비	33.88
	Apr 21, 2018	김치순두부	10.88
	Apr 21, 2018	군만두	9.88
	Apr 21, 2018	갈비탕	12.88
			67.52
420633			
	Apr 21, 2018	매운닭갈비	33.88
	Apr 21, 2018	7-up	1.95
	Apr 21, 2018	고등어구이	13.88
			49.71
420663			
	Apr 21, 2018	밥 Rice	2.00
	Apr 21, 2018	갈비탕	12.88
			14.88
420680			
	Apr 21, 2018	밥 Rice	2.00
	Apr 21, 2018	매운닭갈비	33.88
	Apr 21, 2018	군만두	9.88
			45.76
420623			
	Apr 21, 2018	밥 Rice	2.00
	Apr 21, 2018	LA 갈비	19.88
			21.88
420722			
	Apr 21, 2018	밥 Rice	4.00
	Apr 21, 2018	김치순두부	10.88
	Apr 21, 2018	돼지불고기	14.88
			29.76
420705			
	Apr 21, 2018	밥 Rice	8.00
	Apr 21, 2018	김치순두부	21.76
	Apr 21, 2018	coca-cola	1.95
	Apr 21, 2018	Nestea	4.50
	Apr 21, 2018	통갈비	63.76
	Apr 21, 2018	찐만두	9.88
			109.85
420668			
	Apr 21, 2018	매운닭갈비	33.88
	Apr 21, 2018	갈비탕	12.88
	Apr 21, 2018	오징어불고기	14.88
			61.64
420810			
	Apr 22, 2018	살고기국수	9.88
	Apr 22, 2018	찐만두	9.88
			19.76
420779			
	Apr 22, 2018	통갈비	31.88
	Apr 22, 2018	닭불고기	14.88
	Apr 22, 2018	Sprite	1.95
	Apr 22, 2018	해물파전	19.88
	Apr 22, 2018	감자탕	39.88
	Apr 22, 2018	갈비찜	38.88
			147.35
420742			
	Apr 22, 2018	살고기국수	9.88
	Apr 22, 2018	비빔냉면	10.88
	Apr 22, 2018	해물파전	19.88
			40.64
420738			
	Apr 22, 2018	살고기국수	9.88
	Apr 22, 2018	해물순두부	10.88
			20.76
420809			
	Apr 22, 2018	살고기당면	9.88
			9.88
420831			
	Apr 22, 2018	살고기당면	9.88
			9.88
420827			
	Apr 22, 2018	통갈비	63.76
	Apr 22, 2018	Juice	2.95
	Apr 22, 2018	ChuUm ChuRum	12.95
	Apr 22, 2018	LA 갈비	19.88
			99.54
420832			
	Apr 22, 2018	통갈비	31.88
	Apr 22, 2018	Diet Coke	1.95
	Apr 22, 2018	불낙전골	34.88
	Apr 22, 2018	찐만두	9.88
			78.59
420792			
	Apr 22, 2018	닭불고기	14.88
	Apr 22, 2018	군만두	9.88
	Apr 22, 2018	LA 갈비	19.88
	Apr 22, 2018	해물파전	19.88
	Apr 22, 2018	잡채	18.88
			83.40
420800			
	Apr 22, 2018	닭불고기	14.88
	Apr 22, 2018	물냉면	10.88
	Apr 22, 2018	감자탕	29.88
			55.64
420740			
	Apr 22, 2018	닭불고기	14.88
	Apr 22, 2018	따로국밥	10.88
	Apr 22, 2018	비빔밥	10.88
			36.64
420739			
	Apr 22, 2018	닭불고기	14.88
	Apr 22, 2018	불고기	14.88
	Apr 22, 2018	잡채	18.88
			48.64
420757			
	Apr 22, 2018	살고기당면	9.88
	Apr 22, 2018	Open Item	2.00
	Apr 22, 2018	불고기	14.88
	Apr 22, 2018	감자탕	39.88
	Apr 22, 2018	coca-cola	3.90
	Apr 22, 2018	잡채	18.88
	Apr 22, 2018	양념치킨	18.88
			108.30
420744			
	Apr 22, 2018	살고기당면	9.88
			9.88
420645			
	Apr 21, 2018	만두전골	29.88
			29.88
420736			
	Apr 21, 2018	만두전골	29.88
	Apr 21, 2018	닭불고기	14.88
			44.76
420617			
	Apr 21, 2018	만두전골	29.88
			29.88
420731			
	Apr 21, 2018	매운닭갈비	33.88
			33.88
420696			
	Apr 21, 2018	매운닭갈비	33.88
	Apr 21, 2018	해물순두부	10.88
			44.76
420729			
	Apr 21, 2018	오삼 불고기	33.88
	Apr 21, 2018	coca-cola	1.95
	Apr 21, 2018	LA 갈비	19.88
			55.71
420725			
	Apr 21, 2018	버섯순두부	10.88
	Apr 21, 2018	찐만두	4.94
			15.82
420612			
	Apr 21, 2018	해물순두부	10.88
	Apr 21, 2018	섞어순두부	10.88
			21.76
420604			
	Apr 21, 2018	해물순두부	10.88
	Apr 21, 2018	오징어불고기	14.88
			25.76
420631			
	Apr 21, 2018	해물순두부	10.88
	Apr 21, 2018	갈비탕	12.88
			23.76
420626			
	Apr 21, 2018	된장순두부	10.88
			10.88
420649			
	Apr 21, 2018	김치순두부	10.88
			10.88
420630			
	Apr 21, 2018	김치순두부	10.88
	Apr 21, 2018	통갈비	31.88
	Apr 21, 2018	오징어불고기	14.88
			57.64
420602			
	Apr 21, 2018	된장순두부	21.76
	Apr 21, 2018	군만두	9.88
	Apr 21, 2018	찐만두	9.88
			41.52
420714			
	Apr 21, 2018	김치순두부	21.76
	Apr 21, 2018	군만두	9.88
			31.64
420713			
	Apr 21, 2018	김치순두부	10.88
	Apr 21, 2018	갈비탕	12.88
	Apr 21, 2018	LA 갈비	19.88
			43.64
420614			
	Apr 21, 2018	Honey B Pitcher	15.95
	Apr 21, 2018	군만두	19.76
			35.71
420701			
	Apr 21, 2018	버섯순두부	10.88
	Apr 21, 2018	물냉면	10.88
			21.76
420716			
	Apr 21, 2018	버섯순두부	10.88
	Apr 21, 2018	군만두	9.88
	Apr 21, 2018	고등어구이	13.88
	Apr 21, 2018	LA 갈비	19.88
			54.52
420605			
	Apr 21, 2018	버섯순두부	10.88
	Apr 21, 2018	돌솥비빔밥	12.88
			23.76
420603			
	Apr 21, 2018	버섯순두부	10.88
	Apr 21, 2018	비빔냉면	10.88
			21.76
420735			
	Apr 21, 2018	Ginger Ale	1.95
			1.95
420719			
	Apr 21, 2018	Budweiser	4.95
	Apr 21, 2018	돼지불고기	14.88
			19.83
420715			
	Apr 21, 2018	coca-cola	1.95
	Apr 21, 2018	닭불고기	14.88
	Apr 21, 2018	LA 갈비	19.88
			36.71
420610			
	Apr 21, 2018	Kokanee	9.90
	Apr 21, 2018	군만두	9.88
			19.78
420560			
	Apr 20, 2018	Open Item	2.00
	Apr 20, 2018	밥 Rice	6.00
	Apr 20, 2018	해물파전	19.88
	Apr 20, 2018	LA 갈비	19.88
	Apr 20, 2018	불고기	14.88
	Apr 20, 2018	오징어불고기	14.88
	Apr 20, 2018	고등어구이	27.76
	Apr 20, 2018	비빔밥	10.88
			116.16
420575			
	Apr 20, 2018	Open Item	2.00
	Apr 20, 2018	김치순두부	10.88
			12.88
420553			
	Apr 20, 2018	Open Item	2.00
	Apr 20, 2018	해물파전	19.88
	Apr 20, 2018	감자탕	29.88
			51.76
420589			
	Apr 20, 2018	밥 Rice	4.00
	Apr 20, 2018	오삼 불고기	33.88
	Apr 20, 2018	불고기	14.88
			52.76
420572			
	Apr 20, 2018	밥 Rice	4.00
	Apr 20, 2018	매운닭갈비	33.88
	Apr 20, 2018	coca-cola	3.90
	Apr 20, 2018	보쌈	24.88
			66.66
420578			
	Apr 20, 2018	밥 Rice	2.00
	Apr 20, 2018	족발	26.88
			28.88
420573			
	Apr 20, 2018	Sprite	1.95
	Apr 20, 2018	매운닭갈비	33.88
	Apr 20, 2018	칼국수	10.88
			46.71
420588			
	Apr 20, 2018	Sprite	1.95
	Apr 20, 2018	살고기국수	9.88
	Apr 20, 2018	갈비탕	12.88
			24.71
420598			
	Apr 20, 2018	ChuUm ChuRum	38.85
	Apr 20, 2018	만두전골	29.88
	Apr 20, 2018	Canadian Pitcher	12.95
	Apr 20, 2018	비빔냉면	10.88
			92.56
420527			
	Apr 20, 2018	매운닭갈비	33.88
			33.88
420595			
	Apr 20, 2018	ChuUm ChuRum	12.95
	Apr 20, 2018	Canadian Pitcher	12.95
	Apr 20, 2018	순대국밥	10.88
	Apr 20, 2018	오징어불고기	14.88
			51.66
420548			
	Apr 20, 2018	ChuUm ChuRum	29.90
	Apr 20, 2018	버섯순두부	10.88
	Apr 20, 2018	김치순두부	10.88
	Apr 20, 2018	Heineken	5.95
	Apr 20, 2018	해물파전	19.88
			77.49
420597			
	Apr 20, 2018	Sprite	1.95
	Apr 20, 2018	Canadian Pitcher	12.95
	Apr 20, 2018	해물파전	19.88
	Apr 20, 2018	Cham Soju	12.95
	Apr 20, 2018	군만두	19.76
	Apr 20, 2018	칼국수	10.88
	Apr 20, 2018	감자탕	39.88
	Apr 20, 2018	잡채	18.88
			137.13
420568			
	Apr 20, 2018	밥 Rice	2.00
	Apr 20, 2018	LA 갈비	39.76
	Apr 20, 2018	갈비탕	12.88
			54.64
420503			
	Apr 20, 2018	버섯순두부	10.88
	Apr 20, 2018	된장순두부	10.88
	Apr 20, 2018	Kokanee	4.95
	Apr 20, 2018	찐만두	9.88
	Apr 20, 2018	따로국밥	10.88
	Apr 20, 2018	돌솥비빔밥	12.88
			60.35
420516			
	Apr 20, 2018	버섯순두부	10.88
			10.88
420501			
	Apr 20, 2018	버섯순두부	10.88
	Apr 20, 2018	해물순두부	21.76
	Apr 20, 2018	김치순두부	10.88
			43.52
420500			
	Apr 20, 2018	Ginger Ale	1.95
	Apr 20, 2018	만두접시	17.88
			19.83
420600			
	Apr 20, 2018	Canadian Pitcher	12.95
			12.95
420546			
	Apr 20, 2018	Honey B Pitcher	31.90
	Apr 20, 2018	찐만두	9.88
	Apr 20, 2018	순대접시	10.88
			52.66
420577			
	Apr 20, 2018	버섯순두부	10.88
	Apr 20, 2018	닭불고기	14.88
	Apr 20, 2018	군만두	9.88
			35.64
420522			
	Apr 20, 2018	밥 Rice	6.00
	Apr 20, 2018	Cham Soju	29.90
	Apr 20, 2018	족발	26.88
	Apr 20, 2018	불낙전골	34.88
			97.66
420537			
	Apr 20, 2018	밥 Rice	6.00
	Apr 20, 2018	즉석불고기	29.88
			35.88
420520			
	Apr 20, 2018	밥 Rice	2.00
	Apr 20, 2018	LA 갈비	19.88
			21.88
420561			
	Apr 20, 2018	Coors light	4.95
	Apr 20, 2018	오징어불고기	14.88
	Apr 20, 2018	보쌈	24.88
	Apr 20, 2018	부대찌게	29.88
			74.59
420534			
	Apr 20, 2018	뚝배기불고기	10.88
			10.88
420544			
	Apr 20, 2018	매운닭갈비	33.88
	Apr 20, 2018	고등어구이	13.88
	Apr 20, 2018	감자탕	29.88
			77.64
420569			
	Apr 20, 2018	매운닭갈비	33.88
			33.88
420672			
	Apr 21, 2018	살고기국수	9.88
	Apr 21, 2018	갈비탕	12.88
	Apr 21, 2018	순대국밥	10.88
			33.64
420618			
	Apr 21, 2018	살고기국수	9.88
	Apr 21, 2018	순대국밥	10.88
			20.76
420628			
	Apr 21, 2018	살고기당면	9.88
	Apr 21, 2018	물냉면	10.88
			20.76
420585			
	Apr 20, 2018	오삼 불고기	33.88
	Apr 20, 2018	Canadian Pitcher	12.95
	Apr 20, 2018	군만두	9.88
			56.71
420531			
	Apr 20, 2018	만두전골	29.88
			29.88
420579			
	Apr 20, 2018	매운닭갈비	33.88
	Apr 20, 2018	7-up	1.95
	Apr 20, 2018	coca-cola	1.95
	Apr 20, 2018	갈비탕	12.88
			50.66
420543			
	Apr 20, 2018	Max 330ml	21.80
	Apr 20, 2018	LA 갈비	19.88
	Apr 20, 2018	군만두	9.88
	Apr 20, 2018	족발	26.88
	Apr 20, 2018	해물파전	19.88
	Apr 20, 2018	감자탕	29.88
			128.20
420583			
	Apr 20, 2018	Max 330ml	5.45
	Apr 20, 2018	7-up	1.95
	Apr 20, 2018	보쌈	24.88
	Apr 20, 2018	부대찌게	29.88
			62.16
420524			
	Apr 20, 2018	오삼 불고기	33.88
	Apr 20, 2018	Nestea	2.25
			36.13
420539			
	Apr 20, 2018	오삼 불고기	33.88
	Apr 20, 2018	LA 갈비	19.88
	Apr 20, 2018	돌솥비빔밥	12.88
	Apr 20, 2018	갈비탕	25.76
			92.40
420492			
	Apr 20, 2018	7-up	1.95
	Apr 20, 2018	갈비탕	12.88
			14.83
420591			
	Apr 20, 2018	김치순두부	21.76
			21.76
420586			
	Apr 20, 2018	김치순두부	10.88
	Apr 20, 2018	LA 갈비	19.88
			30.76
420566			
	Apr 20, 2018	김치순두부	10.88
	Apr 20, 2018	해물순두부	10.88
	Apr 20, 2018	순대국밥	10.88
	Apr 20, 2018	잡채	18.88
	Apr 20, 2018	비빔밥	10.88
			62.40
420570			
	Apr 20, 2018	김치순두부	10.88
	Apr 20, 2018	된장순두부	10.88
			21.76
420508			
	Apr 20, 2018	된장순두부	10.88
	Apr 20, 2018	김치순두부	10.88
	Apr 20, 2018	해물파전	19.88
			41.64
420562			
	Apr 20, 2018	된장순두부	10.88
	Apr 20, 2018	김치순두부	10.88
	Apr 20, 2018	Cham Soju	14.95
	Apr 20, 2018	불고기	14.88
			51.59
420557			
	Apr 20, 2018	해물순두부	10.88
	Apr 20, 2018	해물파전	19.88
	Apr 20, 2018	Diet Coke	3.90
	Apr 20, 2018	불고기	14.88
